miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	83580	26648.420671	N
hsa-let-7a-2	83392	26588.479261	Y
hsa-let-7a-3	83887	26746.303719	N
hsa-let-7b	395083	125967.192918	N
hsa-let-7c	117334	37410.454547	Y
hsa-let-7d	22659	7224.534147	N
hsa-let-7e	13747	4383.056221	N
hsa-let-7f-1	3738	1191.813789	N
hsa-let-7f-2	3844	1225.610542	N
hsa-let-7g	601	191.621211	N
hsa-let-7i	1895	604.196664	N
hsa-mir-1-1	4	1.275349	N
hsa-mir-1-2	0	0.000000	N
hsa-mir-100	14730	4696.473277	Y
hsa-mir-101-1	660	210.432611	N
hsa-mir-101-2	588	187.476326	N
hsa-mir-103a-1	15953	5086.411282	Y
hsa-mir-103a-2	16091	5130.410828	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	4	1.275349	N
hsa-mir-105-2	4	1.275349	N
hsa-mir-106a	4	1.275349	Y
hsa-mir-106b	6594	2102.413088	N
hsa-mir-107	177	56.434200	Y
hsa-mir-10a	29826	9509.641002	N
hsa-mir-10b	175727	56028.320403	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	0	0.000000	N
hsa-mir-1180	351	111.911889	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	1	0.318837	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	4	1.275349	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	43	13.710003	N
hsa-mir-1227	6	1.913024	N
hsa-mir-1228	34	10.840468	N
hsa-mir-1229	5	1.594186	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	6	1.913024	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	3	0.956512	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	2	0.637675	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	1	0.318837	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	273	87.042580	N
hsa-mir-1248	141	44.956058	N
hsa-mir-1249	20	6.376746	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	31	9.883956	N
hsa-mir-1254-2	16	5.101397	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	6	1.913024	N
hsa-mir-125a	11647	3713.497913	N
hsa-mir-125b-1	7618	2428.902473	N
hsa-mir-125b-2	10312	3287.850131	N
hsa-mir-126	355	113.187238	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	5	1.594186	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	373	118.926309	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	26	8.289770	N
hsa-mir-1269b	1	0.318837	N
hsa-mir-127	5125	1634.041110	N
hsa-mir-1270	3	0.956512	N
hsa-mir-1271	9	2.869536	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	53	16.898376	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	1	0.318837	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	437	139.331896	N
hsa-mir-128-2	296	94.375838	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	429	136.781197	N
hsa-mir-1288	2	0.637675	N
hsa-mir-1289-1	1	0.318837	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	10	3.188373	N
hsa-mir-129-2	8	2.550698	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	5	1.594186	N
hsa-mir-1292	27	8.608607	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	5	1.594186	N
hsa-mir-1295a	7	2.231861	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	164	52.289316	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	538	171.534462	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	3	0.956512	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	342	109.042353	N
hsa-mir-1307	22147	7061.289455	N
hsa-mir-130a	462	147.302828	N
hsa-mir-130b	107	34.115590	N
hsa-mir-132	525	167.389577	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	5	1.594186	N
hsa-mir-133a-2	14	4.463722	Y
hsa-mir-133b	2	0.637675	Y
hsa-mir-134	585	186.519814	N
hsa-mir-1343	25	7.970932	N
hsa-mir-135a-1	5	1.594186	N
hsa-mir-135a-2	1	0.318837	N
hsa-mir-135b	4	1.275349	N
hsa-mir-136	4	1.275349	N
hsa-mir-137	0	0.000000	N
hsa-mir-138-1	0	0.000000	N
hsa-mir-138-2	0	0.000000	N
hsa-mir-139	157	50.057454	N
hsa-mir-140	1863	593.993871	N
hsa-mir-141	412	131.360963	N
hsa-mir-142	65	20.724424	N
hsa-mir-143	31976	10195.141175	N
hsa-mir-144	2	0.637675	N
hsa-mir-145	4172	1330.189173	N
hsa-mir-1468	63	20.086749	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	176	56.115363	N
hsa-mir-146b	4558	1453.260366	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	0	0.000000	N
hsa-mir-148a	6212	1980.617243	N
hsa-mir-148b	474	151.128875	N
hsa-mir-149	1766	563.066654	N
hsa-mir-150	11683	3724.976055	N
hsa-mir-151a	16078	5126.265943	N
hsa-mir-151b	18	5.739071	N
hsa-mir-152	104	33.159078	N
hsa-mir-153-1	0	0.000000	N
hsa-mir-153-2	0	0.000000	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	1	0.318837	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	7	2.231861	N
hsa-mir-155	729	232.432384	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	36	11.478142	N
hsa-mir-15b	7388	2355.569896	N
hsa-mir-16-1	175	55.796526	N
hsa-mir-16-2	201	64.086295	N
hsa-mir-17	1099	350.402181	Y
hsa-mir-181a-1	3557	1134.104239	N
hsa-mir-181a-2	7546	2405.946188	N
hsa-mir-181b-1	440	140.288407	N
hsa-mir-181b-2	414	131.998638	N
hsa-mir-181c	467	148.897014	N
hsa-mir-181d	130	41.448848	N
hsa-mir-182	8023	2558.031575	N
hsa-mir-1825	1	0.318837	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	15362	4897.978444	N
hsa-mir-184	16	5.101397	N
hsa-mir-185	136	43.361871	N
hsa-mir-186	327	104.259794	N
hsa-mir-187	317	101.071421	N
hsa-mir-188	4	1.275349	N
hsa-mir-18a	56	17.854888	N
hsa-mir-18b	0	0.000000	N
hsa-mir-1908	1	0.318837	N
hsa-mir-1909	1	0.318837	N
