miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	55583	13543.493882	N
hsa-let-7a-2	55407	13500.609278	Y
hsa-let-7a-3	56148	13681.163206	N
hsa-let-7b	48341	11778.889908	N
hsa-let-7c	6362	1550.180956	Y
hsa-let-7d	1777	432.988299	N
hsa-let-7e	9833	2395.933565	N
hsa-let-7f-1	30285	7379.319436	N
hsa-let-7f-2	31047	7564.990277	N
hsa-let-7g	3047	742.439700	N
hsa-let-7i	2181	531.427957	N
hsa-mir-1-1	65	15.838064	N
hsa-mir-1-2	63	15.350739	N
hsa-mir-100	16417	4000.207600	Y
hsa-mir-101-1	21191	5163.452474	N
hsa-mir-101-2	21200	5165.645436	N
hsa-mir-103a-1	21480	5233.870942	Y
hsa-mir-103a-2	21377	5208.773703	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	1	0.243663	N
hsa-mir-105-2	2	0.487325	N
hsa-mir-106a	33	8.040863	Y
hsa-mir-106b	872	212.473718	N
hsa-mir-107	195	47.514192	Y
hsa-mir-10a	118427	28856.221325	N
hsa-mir-10b	994544	242333.097874	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	0	0.000000	N
hsa-mir-1180	22	5.360575	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	64	15.594401	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	6	1.461975	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	2	0.487325	N
hsa-mir-1229	10	2.436625	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	1	0.243663	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	1	0.243663	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	12	2.923950	N
hsa-mir-1248	2	0.487325	N
hsa-mir-1249	3	0.730988	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	5	1.218313	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	0	0.000000	N
hsa-mir-1254-2	1	0.243663	N
hsa-mir-1255a	1	0.243663	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.243663	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	4911	1196.626639	N
hsa-mir-125b-1	1037	252.678034	N
hsa-mir-125b-2	1041	253.652684	N
hsa-mir-126	54186	13203.097340	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	1	0.243663	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	28	6.822551	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	8375	2040.673610	N
hsa-mir-1269b	6	1.461975	N
hsa-mir-127	451	109.891797	N
hsa-mir-1270	60	14.619751	N
hsa-mir-1271	58	14.132426	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	6	1.461975	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	244	59.453655	N
hsa-mir-128-2	180	43.859254	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	1	0.243663	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	112	27.290202	N
hsa-mir-1288	1	0.243663	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	0	0.000000	N
hsa-mir-129-2	3	0.730988	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	2	0.487325	N
hsa-mir-1292	3	0.730988	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295a	3	0.730988	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	8	1.949300	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	1	0.243663	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	22	5.360575	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	0	0.000000	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	34	8.284526	N
hsa-mir-1307	4158	1013.148761	N
hsa-mir-130a	301	73.342419	N
hsa-mir-130b	37	9.015513	N
hsa-mir-132	263	64.083243	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	15	3.654938	N
hsa-mir-133a-2	8	1.949300	N
hsa-mir-133b	0	0.000000	N
hsa-mir-134	216	52.631104	N
hsa-mir-1343	1	0.243663	N
hsa-mir-135a-1	1	0.243663	N
hsa-mir-135a-2	3	0.730988	N
hsa-mir-135b	20	4.873250	N
hsa-mir-136	36	8.771851	N
hsa-mir-137	0	0.000000	N
hsa-mir-138-1	0	0.000000	N
hsa-mir-138-2	3	0.730988	N
hsa-mir-139	609	148.390475	N
hsa-mir-140	6790	1654.468515	N
hsa-mir-141	11	2.680288	N
hsa-mir-142	5097	1241.947867	N
hsa-mir-143	568324	138479.258350	N
hsa-mir-144	168	40.935303	N
hsa-mir-145	11240	2738.766731	N
hsa-mir-1468	35	8.528188	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	672	163.741214	N
hsa-mir-146b	374	91.129783	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	2	0.487325	N
hsa-mir-148a	147591	35962.395076	N
hsa-mir-148b	883	215.154006	N
hsa-mir-149	19	4.629588	N
hsa-mir-150	751	182.990553	N
hsa-mir-151a	6863	1672.255879	N
hsa-mir-151b	18	4.385925	N
hsa-mir-152	938	228.555444	N
hsa-mir-153-1	3	0.730988	N
hsa-mir-153-2	47	11.452138	N
hsa-mir-1537	1	0.243663	N
hsa-mir-1538	0	0.000000	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	2	0.487325	N
hsa-mir-155	647	157.649651	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	471	114.765047	N
hsa-mir-15b	423	103.069246	N
hsa-mir-16-1	798	194.442691	N
hsa-mir-16-2	768	187.132816	N
hsa-mir-17	1105	269.247085	Y
hsa-mir-181a-1	3464	844.046971	N
hsa-mir-181a-2	6060	1476.594875	N
hsa-mir-181b-1	648	157.893313	N
hsa-mir-181b-2	612	149.121463	N
hsa-mir-181c	232	56.529705	N
hsa-mir-181d	47	11.452138	N
hsa-mir-182	7548	1839.164705	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	2822	687.615633	N
hsa-mir-184	0	0.000000	N
hsa-mir-185	163	39.716991	N
hsa-mir-186	1116	271.927373	N
hsa-mir-187	27	6.578888	N
hsa-mir-188	10	2.436625	N
hsa-mir-18a	9	2.192963	N
hsa-mir-18b	1	0.243663	N
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	44	10.721151	N
hsa-mir-190b	2	0.487325	N
hsa-mir-191	1351	329.188065	N
hsa-mir-1910	1	0.243663	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	1	0.243663	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	30206	7360.070097	Y
hsa-mir-193a	841	204.920180	N
hsa-mir-193b	81	19.736664	N
hsa-mir-194-1	2881	701.991722	N
hsa-mir-194-2	3162	770.460890	N
hsa-mir-195	389	94.784721	N
hsa-mir-196a-1	716	174.462365	N
hsa-mir-196a-2	1044	254.383671	N
hsa-mir-196b	7831	1908.121199	N
hsa-mir-197	968	235.865320	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	30	7.309876	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	2500	609.156301	Y
hsa-mir-199a-2	4244	1034.103737	Y
hsa-mir-199b	5209	1269.238070	Y
hsa-mir-19a	45	10.964813	N
hsa-mir-19b-1	96	23.391602	N
