miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	25324	6685.053820	N
hsa-let-7a-2	25528	6738.905936	N
hsa-let-7a-3	25721	6789.854261	N
hsa-let-7b	37513	9902.717737	N
hsa-let-7c	10400	2745.401980	N
hsa-let-7d	889	234.679073	N
hsa-let-7e	2367	624.842931	N
hsa-let-7f-1	10250	2705.804836	N
hsa-let-7f-2	10713	2828.028020	N
hsa-let-7g	1401	369.837324	N
hsa-let-7i	2316	611.379902	N
hsa-mir-1-1	3	0.791943	N
hsa-mir-1-2	7	1.847867	N
hsa-mir-100	8847	2335.439549	N
hsa-mir-101-1	10561	2787.902914	N
hsa-mir-101-2	10889	2874.488669	N
hsa-mir-103a-1	50749	13396.769718	Y
hsa-mir-103a-2	50568	13348.989164	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	753	198.777663	N
hsa-mir-105-2	820	216.464387	N
hsa-mir-106a	98	25.870134	Y
hsa-mir-106b	1354	357.430219	N
hsa-mir-107	199	52.532211	Y
hsa-mir-10a	64836	17115.469495	N
hsa-mir-10b	252342	66613.483303	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	0	0.000000	N
hsa-mir-1180	59	15.574877	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	2	0.527962	N
hsa-mir-1185-2	1	0.263981	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	1	0.263981	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	5	1.319905	N
hsa-mir-1229	0	0.000000	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	1	0.263981	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	1	0.263981	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	27	7.127486	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	127	33.525582	N
hsa-mir-1248	1	0.263981	N
hsa-mir-1249	3	0.791943	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	0	0.000000	N
hsa-mir-1254-2	0	0.000000	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	1902	502.091785	N
hsa-mir-125b-1	1105	291.698960	N
hsa-mir-125b-2	1189	313.873361	N
hsa-mir-126	8112	2141.413544	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	1	0.263981	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	20	5.279619	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	3	0.791943	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	4113	1085.753687	N
hsa-mir-1270	2	0.527962	N
hsa-mir-1271	5	1.319905	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	1	0.263981	N
hsa-mir-1277	3	0.791943	N
hsa-mir-1278	1	0.263981	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	204	53.852116	N
hsa-mir-128-2	101	26.662077	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	2	0.527962	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	122	32.205677	N
hsa-mir-1288	0	0.000000	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	1	0.263981	N
hsa-mir-129-2	1	0.263981	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	0	0.000000	N
hsa-mir-1292	0	0.000000	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295a	6	1.583886	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	18	4.751657	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	23	6.071562	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	0	0.000000	N
hsa-mir-1305	1	0.263981	N
hsa-mir-1306	4	1.055924	N
hsa-mir-1307	3383	893.047586	N
hsa-mir-130a	449	118.527451	N
hsa-mir-130b	53	13.990991	N
hsa-mir-132	200	52.796192	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	10	2.639810	N
hsa-mir-133a-2	7	1.847867	N
hsa-mir-133b	0	0.000000	N
hsa-mir-134	2139	564.655273	N
hsa-mir-1343	0	0.000000	N
hsa-mir-135a-1	6	1.583886	N
hsa-mir-135a-2	1	0.263981	N
hsa-mir-135b	473	124.862994	N
hsa-mir-136	149	39.333163	N
hsa-mir-137	2	0.527962	N
hsa-mir-138-1	0	0.000000	N
hsa-mir-138-2	1	0.263981	N
hsa-mir-139	94	24.814210	N
hsa-mir-140	2544	671.567561	N
hsa-mir-141	2922	771.352364	N
hsa-mir-142	4307	1136.965993	N
hsa-mir-143	70680	18658.174223	N
hsa-mir-144	58	15.310896	N
hsa-mir-145	4459	1177.091099	N
hsa-mir-1468	6	1.583886	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	241	63.619411	N
hsa-mir-146b	3715	980.689265	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	1	0.263981	N
hsa-mir-148a	279168	73695.036524	N
hsa-mir-148b	573	151.261090	N
hsa-mir-149	103	27.190039	N
hsa-mir-150	2737	722.515886	N
hsa-mir-151a	4105	1083.641839	N
hsa-mir-151b	1	0.263981	N
hsa-mir-152	1482	391.219782	N
hsa-mir-153-1	0	0.000000	N
hsa-mir-153-2	29	7.655448	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	0	0.000000	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	31	8.183410	N
hsa-mir-155	1400	369.573343	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	965	254.741626	N
hsa-mir-15b	606	159.972462	N
hsa-mir-16-1	726	191.650177	N
hsa-mir-16-2	812	214.352539	N
hsa-mir-17	1740	459.326870	Y
hsa-mir-181a-1	9708	2562.727156	N
hsa-mir-181a-2	9837	2596.780699	N
hsa-mir-181b-1	1470	388.052011	N
hsa-mir-181b-2	1600	422.369535	N
hsa-mir-181c	308	81.306136	N
hsa-mir-181d	85	22.438382	N
hsa-mir-182	121315	32024.850112	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	27844	7350.285839	N
hsa-mir-184	1677	442.696069	N
hsa-mir-185	163	43.028896	N
hsa-mir-186	516	136.214175	N
hsa-mir-187	607	160.236442	N
hsa-mir-188	1	0.263981	N
hsa-mir-18a	40	10.559238	N
hsa-mir-18b	3	0.791943	N
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	13	3.431752	N
hsa-mir-190b	92	24.286248	N
hsa-mir-191	1146	302.522180	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	545	143.869623	N
hsa-mir-193a	1032	272.428350	N
hsa-mir-193b	223	58.867754	N
hsa-mir-194-1	192	50.684344	N
hsa-mir-194-2	256	67.579126	N
hsa-mir-195	102	26.926058	N
hsa-mir-196a-1	469	123.807070	N
hsa-mir-196a-2	546	144.133604	N
hsa-mir-196b	330	87.113717	N
hsa-mir-197	319	84.209926	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	30	7.919429	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	8282	2186.290307	Y
hsa-mir-199a-2	12286	3243.270069	Y
hsa-mir-199b	13272	3503.555296	Y
hsa-mir-19a	121	31.941696	N
hsa-mir-19b-1	308	81.306136	N
hsa-mir-19b-2	267	70.482916	N
hsa-mir-200a	1179	311.233551	N
hsa-mir-200b	1054	278.235931	N
hsa-mir-200c	18381	4852.234018	N
hsa-mir-202	2	0.527962	N
hsa-mir-203a	30667	8095.504087	N
hsa-mir-203b	12	3.167772	N
hsa-mir-204	8	2.111848	N
hsa-mir-205	8419	2222.455699	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	13	3.431752	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	1029	271.636407	N
hsa-mir-20b	219	57.811830	N
hsa-mir-21	913484	241142.382882	N
hsa-mir-210	202	53.324154	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	4	1.055924	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	2	0.527962	N
hsa-mir-2115	10	2.639810	N
hsa-mir-2116	0	0.000000	N
hsa-mir-2117	1	0.263981	N
hsa-mir-212	5	1.319905	N
hsa-mir-214	194	51.212306	N
hsa-mir-215	5	1.319905	N
hsa-mir-216a	1	0.263981	N
hsa-mir-216b	0	0.000000	N
hsa-mir-217	63	16.630800	N
hsa-mir-218-1	83	21.910420	N
hsa-mir-218-2	81	21.382458	N
hsa-mir-219a-1	8	2.111848	N
hsa-mir-219a-2	1	0.263981	N
hsa-mir-219b	0	0.000000	N
hsa-mir-22	279803	73862.664434	N
hsa-mir-221	370	97.672955	N
hsa-mir-222	80	21.118477	N
hsa-mir-223	450	118.791432	N
hsa-mir-224	23	6.071562	N
hsa-mir-2276	0	0.000000	N
hsa-mir-2277	0	0.000000	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	180	47.516573	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	5377	1419.425620	Y
hsa-mir-23b	1172	309.385685	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	1151	303.842084	N
hsa-mir-24-2	1205	318.097056	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	38751	10229.526165	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	2574	679.486990	N
hsa-mir-26a-2	2615	690.310209	N
hsa-mir-26b	3599	950.067474	N
hsa-mir-27a	2430	641.473732	Y
hsa-mir-27b	2026	534.825424	Y
hsa-mir-28	14076	3715.795987	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	9	2.375829	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	13	3.431752	N
hsa-mir-29a	13726	3623.402651	N
hsa-mir-29b-1	941	248.406083	N
hsa-mir-29b-2	1023	270.052522	Y
hsa-mir-29c	7618	2011.006950	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	21	5.543600	N
hsa-mir-301b	2	0.527962	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	0	0.000000	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	2	0.527962	N
hsa-mir-3065	650	171.587624	N
hsa-mir-3074	13	3.431752	N
hsa-mir-30a	855055	225718.239395	Y
hsa-mir-30b	1532	404.418830	N
hsa-mir-30c-1	4024	1062.259381	N
hsa-mir-30c-2	4740	1251.269748	N
hsa-mir-30d	11424	3015.718482	N
hsa-mir-30e	31239	8246.501196	Y
hsa-mir-31	31	8.183410	N
hsa-mir-3115	0	0.000000	N
hsa-mir-3116-1	0	0.000000	N
hsa-mir-3116-2	0	0.000000	N
hsa-mir-3117	1	0.263981	N
hsa-mir-3118-1	0	0.000000	N
hsa-mir-3118-2	0	0.000000	N
hsa-mir-3118-3	0	0.000000	N
hsa-mir-3118-4	0	0.000000	N
hsa-mir-3119-1	0	0.000000	N
hsa-mir-3119-2	0	0.000000	N
hsa-mir-3120	0	0.000000	N
hsa-mir-3121	0	0.000000	N
hsa-mir-3122	0	0.000000	N
hsa-mir-3123	0	0.000000	N
hsa-mir-3124	0	0.000000	N
hsa-mir-3125	0	0.000000	N
hsa-mir-3126	0	0.000000	N
hsa-mir-3127	11	2.903791	N
hsa-mir-3128	0	0.000000	N
hsa-mir-3129	2	0.527962	N
hsa-mir-3130-1	1	0.263981	N
hsa-mir-3130-2	4	1.055924	N
hsa-mir-3131	0	0.000000	N
hsa-mir-3132	0	0.000000	N
hsa-mir-3133	1	0.263981	N
hsa-mir-3134	0	0.000000	N
hsa-mir-3135a	0	0.000000	N
hsa-mir-3135b	0	0.000000	N
hsa-mir-3136	0	0.000000	N
hsa-mir-3137	0	0.000000	N
hsa-mir-3138	1	0.263981	N
hsa-mir-3139	0	0.000000	N
hsa-mir-3140	0	0.000000	N
hsa-mir-3141	0	0.000000	N
hsa-mir-3142	0	0.000000	N
hsa-mir-3143	0	0.000000	N
hsa-mir-3144	0	0.000000	N
hsa-mir-3145	0	0.000000	N
hsa-mir-3146	0	0.000000	N
hsa-mir-3147	0	0.000000	N
hsa-mir-3148	0	0.000000	N
hsa-mir-3149	0	0.000000	N
hsa-mir-3150a	0	0.000000	N
hsa-mir-3150b	4	1.055924	N
hsa-mir-3151	0	0.000000	N
hsa-mir-3152	0	0.000000	N
hsa-mir-3153	0	0.000000	N
hsa-mir-3154	0	0.000000	N
hsa-mir-3155a	0	0.000000	N
hsa-mir-3155b	0	0.000000	N
