miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	176478	24369.931130	N
hsa-let-7a-2	176509	24374.211935	Y
hsa-let-7a-3	177895	24565.605335	N
hsa-let-7b	116264	16054.951172	N
hsa-let-7c	17591	2429.149574	Y
hsa-let-7d	19350	2672.050722	N
hsa-let-7e	22068	3047.380638	N
hsa-let-7f-1	76949	10625.924084	N
hsa-let-7f-2	78827	10885.257999	N
hsa-let-7g	7696	1062.744308	N
hsa-let-7i	6114	844.285174	N
hsa-mir-1-1	4	0.552362	N
hsa-mir-1-2	4	0.552362	N
hsa-mir-100	265487	36661.226362	Y
hsa-mir-101-1	4886	674.710069	N
hsa-mir-101-2	4851	669.876902	N
hsa-mir-103a-1	157504	21749.802427	Y
hsa-mir-103a-2	157899	21804.348165	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	6201	856.299045	N
hsa-mir-105-2	6240	861.684574	N
hsa-mir-106a	33	4.556986	Y
hsa-mir-106b	7652	1056.668327	N
hsa-mir-107	759	104.810672	Y
hsa-mir-10a	415452	57369.964686	N
hsa-mir-10b	922395	127373.965167	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	1	0.138090	N
hsa-mir-1180	604	83.406648	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	4	0.552362	N
hsa-mir-1226	16	2.209448	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	0	0.000000	N
hsa-mir-1229	3	0.414271	N
hsa-mir-1231	2	0.276181	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	1	0.138090	N
hsa-mir-1238	1	0.138090	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	3	0.414271	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	5	0.690452	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	58	8.009248	N
hsa-mir-1248	18	2.485629	N
hsa-mir-1249	12	1.657086	N
hsa-mir-1250	2	0.276181	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	3	0.414271	N
hsa-mir-1254-2	8	1.104724	N
hsa-mir-1255a	4	0.552362	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	3	0.414271	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	1	0.138090	N
hsa-mir-125a	11428	1578.097967	N
hsa-mir-125b-1	21096	2913.156694	N
hsa-mir-125b-2	20774	2868.691561	N
hsa-mir-126	9884	1364.886271	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	2	0.276181	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	33	4.556986	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	182	25.132467	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	7020	969.395146	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	388	53.579105	N
hsa-mir-1270	30	4.142714	N
hsa-mir-1271	23	3.176081	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	0	0.000000	N
hsa-mir-1278	2	0.276181	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	2469	340.945387	N
hsa-mir-128-2	1484	204.926267	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	6	0.828543	N
hsa-mir-1283-2	11	1.518995	Y
hsa-mir-1284	9	1.242814	N
hsa-mir-1285-1	1	0.138090	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	908	125.386153	N
hsa-mir-1288	7	0.966633	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	88	12.151962	N
hsa-mir-129-2	108	14.913771	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	7	0.966633	N
hsa-mir-1292	13	1.795176	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295a	5	0.690452	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	185	25.546738	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	589	81.335291	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	49	6.766433	N
hsa-mir-1305	34	4.695076	N
hsa-mir-1306	217	29.965633	N
hsa-mir-1307	17932	2476.238426	N
hsa-mir-130a	316	43.636591	N
hsa-mir-130b	583	80.506748	N
hsa-mir-132	1200	165.708572	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	1	0.138090	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	1	0.138090	N
hsa-mir-133a-2	0	0.000000	N
hsa-mir-133b	0	0.000000	N
hsa-mir-134	162	22.370657	N
hsa-mir-1343	24	3.314171	N
hsa-mir-135a-1	3	0.414271	N
hsa-mir-135a-2	0	0.000000	N
hsa-mir-135b	6	0.828543	N
hsa-mir-136	0	0.000000	N
hsa-mir-137	0	0.000000	N
hsa-mir-138-1	100	13.809048	N
hsa-mir-138-2	50	6.904524	N
hsa-mir-139	266	36.732067	N
hsa-mir-140	39156	5407.070702	N
hsa-mir-141	6	0.828543	N
hsa-mir-142	602	83.130467	N
hsa-mir-143	104242	14394.827462	N
hsa-mir-144	274	37.836791	N
hsa-mir-145	8228	1136.208441	N
hsa-mir-1468	34	4.695076	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	26724	3690.329897	N
hsa-mir-146b	2592	357.930515	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	2	0.276181	N
hsa-mir-148a	431765	59622.634631	N
hsa-mir-148b	1968	271.762058	N
hsa-mir-149	72	9.942514	N
hsa-mir-150	2014	278.114220	N
hsa-mir-151a	27781	3836.291531	N
hsa-mir-151b	7	0.966633	N
hsa-mir-152	6918	955.309917	N
hsa-mir-153-1	0	0.000000	N
hsa-mir-153-2	4	0.552362	N
hsa-mir-1537	10	1.380905	N
hsa-mir-1538	4	0.552362	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	0	0.000000	N
hsa-mir-155	866	119.586353	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	842	116.272181	N
hsa-mir-15b	6724	928.520365	N
hsa-mir-16-1	1175	162.256310	N
hsa-mir-16-2	1392	192.221943	N
hsa-mir-17	2139	295.375529	Y
hsa-mir-181a-1	74713	10317.153779	N
hsa-mir-181a-2	84563	11677.344973	N
hsa-mir-181b-1	12075	1667.442505	N
hsa-mir-181b-2	11886	1641.343405	N
hsa-mir-181c	1097	151.485253	N
hsa-mir-181d	370	51.093476	N
hsa-mir-182	3536	488.287925	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	644	88.930267	N
hsa-mir-184	0	0.000000	N
hsa-mir-185	1173	161.980129	N
hsa-mir-186	7218	996.737060	N
hsa-mir-187	10	1.380905	N
hsa-mir-188	43	5.937890	N
hsa-mir-18a	16	2.209448	N
hsa-mir-18b	1	0.138090	N
hsa-mir-1908	4	0.552362	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	23	3.176081	N
hsa-mir-190b	5	0.690452	N
hsa-mir-191	4538	626.654583	N
hsa-mir-1910	3	0.414271	N
hsa-mir-1911	4	0.552362	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	3	0.414271	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	1403	193.740939	Y
hsa-mir-193a	4450	614.502621	N
hsa-mir-193b	987	136.295300	N
hsa-mir-194-1	236	32.589352	N
hsa-mir-194-2	231	31.898900	N
hsa-mir-195	196	27.065733	N
hsa-mir-196a-1	386	53.302924	N
hsa-mir-196a-2	472	65.178705	N
hsa-mir-196b	5175	714.618216	N
hsa-mir-197	7460	1030.154955	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	33	4.556986	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	4273	590.060607	Y
hsa-mir-199a-2	6933	957.381274	Y
hsa-mir-199b	14189	1959.365773	Y
hsa-mir-19a	13	1.795176	N
hsa-mir-19b-1	107	14.775681	N
hsa-mir-19b-2	87	12.013871	N
hsa-mir-200a	51	7.042614	N
hsa-mir-200b	46	6.352162	N
hsa-mir-200c	407	56.202824	N
hsa-mir-202	0	0.000000	N
hsa-mir-203a	7671	1059.292046	N
hsa-mir-203b	0	0.000000	N
hsa-mir-204	7808	1078.210441	N
hsa-mir-205	4	0.552362	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	0	0.000000	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	439	60.621719	N
hsa-mir-20b	112	15.466133	N
hsa-mir-21	557984	77052.276497	N
hsa-mir-210	14308	1975.798539	N
hsa-mir-211	2968	409.852535	N
hsa-mir-2110	62	8.561610	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	0	0.000000	N
hsa-mir-2115	1	0.138090	N
hsa-mir-2116	9	1.242814	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	25	3.452262	N
hsa-mir-214	75	10.356786	N
hsa-mir-215	24	3.314171	Y
hsa-mir-216a	5	0.690452	N
hsa-mir-216b	0	0.000000	N
hsa-mir-217	242	33.417895	N
hsa-mir-218-1	82	11.323419	N
hsa-mir-218-2	75	10.356786	N
hsa-mir-219a-1	29	4.004624	N
hsa-mir-219a-2	304	41.979505	N
hsa-mir-219b	7	0.966633	N
hsa-mir-22	306347	42303.603236	N
hsa-mir-221	3907	539.519492	N
hsa-mir-222	717	99.010872	N
hsa-mir-223	592	81.749562	N
hsa-mir-224	42	5.799800	N
hsa-mir-2276	3	0.414271	N
hsa-mir-2277	11	1.518995	N
hsa-mir-2278	1	0.138090	N
hsa-mir-2355	144	19.885029	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	22568	3116.425876	Y
hsa-mir-23b	5564	768.335412	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	3834	529.438887	N
hsa-mir-24-2	3872	534.686325	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	392422	54189.741010	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	7615	1051.558979	N
