miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	38391	17654.321839	N
hsa-let-7a-2	38024	17485.554781	N
hsa-let-7a-3	38590	17745.833132	N
hsa-let-7b	140568	64641.002118	N
hsa-let-7c	2037	936.726149	N
hsa-let-7d	2005	922.010765	N
hsa-let-7e	3557	1635.706879	N
hsa-let-7f-1	5029	2312.614533	N
hsa-let-7f-2	5272	2424.359478	N
hsa-let-7g	1751	805.207406	N
hsa-let-7i	1016	467.213435	N
hsa-mir-1-1	0	0.000000	N
hsa-mir-1-2	0	0.000000	N
hsa-mir-100	3599	1655.020820	N
hsa-mir-101-1	8410	3867.386801	N
hsa-mir-101-2	8436	3879.343050	N
hsa-mir-103a-1	16937	7788.576723	Y
hsa-mir-103a-2	16610	7638.203895	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	0	0.000000	N
hsa-mir-105-2	0	0.000000	N
hsa-mir-106a	74	34.029325	Y
hsa-mir-106b	1884	866.368220	N
hsa-mir-107	252	115.883647	Y
hsa-mir-10a	16232	7464.378424	N
hsa-mir-10b	79028	36341.479678	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	0	0.000000	N
hsa-mir-1180	28	12.875961	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	1	0.459856	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	16	7.357692	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	2	0.919711	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	1	0.459856	N
hsa-mir-1229	0	0.000000	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	4	1.839423	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	94	43.226440	N
hsa-mir-1248	0	0.000000	N
hsa-mir-1249	10	4.598557	N
hsa-mir-1250	4	1.839423	N
hsa-mir-1251	1	0.459856	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	1	0.459856	N
hsa-mir-1254-1	1	0.459856	N
hsa-mir-1254-2	1	0.459856	N
hsa-mir-1255a	2	0.919711	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	1	0.459856	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	4290	1972.781139	N
hsa-mir-125b-1	357	164.168500	N
hsa-mir-125b-2	435	200.037248	N
hsa-mir-126	7893	3629.641381	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	1	0.459856	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	1	0.459856	N
hsa-mir-1266	21	9.656971	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	2	0.919711	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	1052	483.768242	N
hsa-mir-1270	1	0.459856	N
hsa-mir-1271	13	5.978125	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	2	0.919711	N
hsa-mir-1277	1	0.459856	N
hsa-mir-1278	1	0.459856	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	169	77.715621	N
hsa-mir-128-2	106	48.744709	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	1	0.459856	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	1	0.459856	N
hsa-mir-1287	63	28.970912	N
hsa-mir-1288	1	0.459856	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	3	1.379567	N
hsa-mir-129-2	1	0.459856	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	2	0.919711	N
hsa-mir-1292	1	0.459856	N
hsa-mir-1293	2	0.919711	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295a	2	0.919711	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	12	5.518269	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	41	18.854085	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	1	0.459856	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	37	17.014663	N
hsa-mir-1307	3355	1542.816019	N
hsa-mir-130a	200	91.971149	N
hsa-mir-130b	104	47.824997	N
hsa-mir-132	178	81.854322	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	3	1.379567	N
hsa-mir-133a-2	4	1.839423	N
hsa-mir-133b	0	0.000000	N
hsa-mir-134	552	253.840370	N
hsa-mir-1343	2	0.919711	N
hsa-mir-135a-1	2	0.919711	N
hsa-mir-135a-2	4	1.839423	N
hsa-mir-135b	37	17.014663	N
hsa-mir-136	71	32.649758	N
hsa-mir-137	0	0.000000	N
hsa-mir-138-1	1	0.459856	N
hsa-mir-138-2	1	0.459856	N
hsa-mir-139	62	28.511056	N
hsa-mir-140	1053	484.228098	N
hsa-mir-141	6928	3185.880589	N
hsa-mir-142	4803	2208.687135	N
hsa-mir-143	91700	42168.771656	N
hsa-mir-144	35	16.094951	N
hsa-mir-145	2228	1024.558596	N
hsa-mir-1468	42	19.313941	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	86	39.547594	N
hsa-mir-146b	810	372.483152	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	0	0.000000	N
hsa-mir-148a	172843	79482.846231	N
hsa-mir-148b	516	237.285564	N
hsa-mir-149	1760	809.346108	N
hsa-mir-150	542	249.241813	N
hsa-mir-151a	7158	3291.647410	N
hsa-mir-151b	5	2.299279	N
hsa-mir-152	242	111.285090	N
hsa-mir-153-1	10	4.598557	N
hsa-mir-153-2	323	148.533405	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	2	0.919711	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	8	3.678846	N
hsa-mir-155	480	220.730757	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	431	198.197825	N
hsa-mir-15b	555	255.219938	N
hsa-mir-16-1	1442	663.111982	N
hsa-mir-16-2	1490	685.185057	N
hsa-mir-17	4451	2046.817913	Y
hsa-mir-181a-1	1469	675.528087	N
hsa-mir-181a-2	2079	956.040090	N
hsa-mir-181b-1	300	137.956723	N
hsa-mir-181b-2	208	95.649995	N
hsa-mir-181c	185	85.073313	N
hsa-mir-181d	32	14.715384	N
hsa-mir-182	332625	152959.516600	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	101418	46637.649769	N
hsa-mir-184	1	0.459856	N
hsa-mir-185	150	68.978361	N
hsa-mir-186	452	207.854796	N
hsa-mir-187	2	0.919711	N
hsa-mir-188	4	1.839423	N
hsa-mir-18a	50	22.992787	Y
hsa-mir-18b	1	0.459856	Y
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	4	1.839423	N
hsa-mir-190b	80	36.788459	N
hsa-mir-191	3128	1438.428765	N
hsa-mir-1910	13	5.978125	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	1	0.459856	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	579	266.256475	Y
hsa-mir-193a	2028	932.587447	N
hsa-mir-193b	856	393.636516	N
hsa-mir-194-1	74	34.029325	N
hsa-mir-194-2	90	41.387017	N
hsa-mir-195	186	85.533168	N
hsa-mir-196a-1	348	160.029799	N
hsa-mir-196a-2	515	236.825708	N
hsa-mir-196b	545	250.621380	N
hsa-mir-197	945	434.563677	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	30	13.795672	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	2383	1095.836236	Y
hsa-mir-199a-2	3917	1801.254946	Y
hsa-mir-199b	5280	2428.038324	Y
hsa-mir-19a	128	58.861535	N
hsa-mir-19b-1	291	133.818021	N
hsa-mir-19b-2	243	111.744946	N
hsa-mir-200a	5914	2719.586866	N
hsa-mir-200b	2810	1292.194639	N
hsa-mir-200c	37846	17403.700459	N
hsa-mir-202	4	1.839423	N
hsa-mir-203a	82236	37816.696902	N
hsa-mir-203b	219	100.708408	N
hsa-mir-204	3	1.379567	N
hsa-mir-205	917	421.687717	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	0	0.000000	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	1494	687.024480	N
hsa-mir-20b	6	2.759134	N
hsa-mir-21	268257	123359.522118	N
hsa-mir-210	4863	2236.278479	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	2	0.919711	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	2	0.919711	N
hsa-mir-2115	0	0.000000	N
hsa-mir-2116	1	0.459856	N
hsa-mir-2117	1	0.459856	N
hsa-mir-212	13	5.978125	N
hsa-mir-214	18	8.277403	N
hsa-mir-215	6	2.759134	Y
hsa-mir-216a	5	2.299279	N
hsa-mir-216b	0	0.000000	N
hsa-mir-217	39	17.934374	N
hsa-mir-218-1	38	17.474518	N
hsa-mir-218-2	31	14.255528	N
hsa-mir-219a-1	5	2.299279	N
hsa-mir-219a-2	0	0.000000	N
hsa-mir-219b	1	0.459856	N
hsa-mir-22	82157	37780.368298	N
hsa-mir-221	68	31.270191	N
hsa-mir-222	41	18.854085	N
hsa-mir-223	62	28.511056	N
hsa-mir-224	16	7.357692	N
hsa-mir-2276	0	0.000000	N
hsa-mir-2277	1	0.459856	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	52	23.912499	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	8940	4111.110345	Y
hsa-mir-23b	1358	624.484099	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	1031	474.111271	N
hsa-mir-24-2	1067	490.666078	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	28272	13001.041573	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	1086	499.403337	N
hsa-mir-26a-2	982	451.578340	N
hsa-mir-26b	1200	551.826892	N
hsa-mir-27a	1519	698.520874	Y
hsa-mir-27b	451	207.394940	Y
hsa-mir-28	10178	4680.411755	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	8	3.678846	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	2	0.919711	N
hsa-mir-29a	2573	1183.208827	N
hsa-mir-29b-1	492	226.249026	Y
hsa-mir-29b-2	775	356.388201	Y
hsa-mir-29c	3426	1575.465776	Y
hsa-mir-300	0	0.000000	N
