miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	32411	12538.516740	N
hsa-let-7a-2	32536	12586.874230	N
hsa-let-7a-3	32677	12641.421478	N
hsa-let-7b	33220	12851.486413	N
hsa-let-7c	4323	1672.395417	N
hsa-let-7d	946	365.969481	N
hsa-let-7e	6403	2477.064043	N
hsa-let-7f-1	24171	9350.791032	N
hsa-let-7f-2	25046	9689.293458	N
hsa-let-7g	2549	986.105926	N
hsa-let-7i	1414	547.019921	N
hsa-mir-1-1	82	31.722513	N
hsa-mir-1-2	88	34.043673	N
hsa-mir-100	7709	2982.303093	Y
hsa-mir-101-1	9002	3482.512965	N
hsa-mir-101-2	8906	3445.374413	N
hsa-mir-103a-1	17024	6585.903212	Y
hsa-mir-103a-2	17204	6655.537996	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	1	0.386860	N
hsa-mir-105-2	0	0.000000	N
hsa-mir-106a	29	11.218938	Y
hsa-mir-106b	799	309.101073	N
hsa-mir-107	139	53.773528	Y
hsa-mir-10a	56284	21774.023517	N
hsa-mir-10b	247918	95909.536677	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	3	1.160580	N
hsa-mir-1180	8	3.094879	N
hsa-mir-1181	1	0.386860	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	1	0.386860	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	78	30.175073	N
hsa-mir-1224	4	1.547440	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	6	2.321159	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	1	0.386860	N
hsa-mir-1229	4	1.547440	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	1	0.386860	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	6	2.321159	N
hsa-mir-1248	4	1.547440	N
hsa-mir-1249	5	1.934300	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	5	1.934300	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	1	0.386860	N
hsa-mir-1254-2	0	0.000000	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
