miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	43028	12522.821086	N
hsa-let-7a-2	42946	12498.955898	N
hsa-let-7a-3	42802	12457.046299	N
hsa-let-7b	94593	27530.241123	N
hsa-let-7c	8114	2361.489502	N
hsa-let-7d	4052	1179.289557	N
hsa-let-7e	9506	2766.615628	N
hsa-let-7f-1	11376	3310.858341	N
hsa-let-7f-2	11566	3366.155729	N
hsa-let-7g	4335	1261.653561	N
hsa-let-7i	9565	2783.786922	N
hsa-mir-1-1	8	2.328311	N
hsa-mir-1-2	4	1.164156	N
hsa-mir-100	4941	1438.023124	Y
hsa-mir-101-1	1330	387.081715	N
hsa-mir-101-2	1295	376.895354	N
hsa-mir-103a-1	77641	22596.549967	Y
hsa-mir-103a-2	77871	22663.488910	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	29	8.440128	N
hsa-mir-105-2	34	9.895322	N
hsa-mir-106a	18	5.238700	Y
hsa-mir-106b	4343	1263.981872	N
hsa-mir-107	378	110.012698	Y
hsa-mir-10a	49986	14547.869639	N
hsa-mir-10b	251967	73332.194401	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	0	0.000000	N
hsa-mir-1180	269	78.289460	N
hsa-mir-1181	3	0.873117	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	1	0.291039	N
hsa-mir-1197	1	0.291039	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	1	0.291039	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	1	0.291039	N
hsa-mir-1226	16	4.656622	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	12	3.492467	N
hsa-mir-1229	6	1.746233	N
hsa-mir-1231	1	0.291039	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	1	0.291039	N
hsa-mir-1236	2	0.582078	N
hsa-mir-1237	1	0.291039	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	2	0.582078	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	32	9.313244	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	40	11.641555	N
hsa-mir-1248	55	16.007139	N
hsa-mir-1249	56	16.298177	N
hsa-mir-1250	12	3.492467	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	4	1.164156	N
hsa-mir-1254-2	10	2.910389	N
hsa-mir-1255a	4	1.164156	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.291039	N
hsa-mir-1257	1	0.291039	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	7096	2065.211919	N
hsa-mir-125b-1	2196	639.121389	N
hsa-mir-125b-2	2185	635.919961	N
hsa-mir-126	21187	6166.240828	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	1	0.291039	N
hsa-mir-1261	0	0.000000	N
