miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	91574	14378.264192	N
hsa-let-7a-2	91570	14377.636142	Y
hsa-let-7a-3	91622	14385.800793	N
hsa-let-7b	35024	5499.206380	N
hsa-let-7c	25874	4062.541854	Y
hsa-let-7d	6096	957.148301	N
hsa-let-7e	26376	4141.362137	N
hsa-let-7f-1	70450	11061.531792	N
hsa-let-7f-2	71190	11177.721054	N
hsa-let-7g	5928	930.770198	N
hsa-let-7i	15030	2359.898124	N
hsa-mir-1-1	18	2.826225	N
hsa-mir-1-2	19	2.983238	N
hsa-mir-100	81422	12784.273124	Y
hsa-mir-101-1	186561	29292.412103	N
hsa-mir-101-2	187219	29395.726339	N
hsa-mir-103a-1	55502	8714.508694	Y
hsa-mir-103a-2	55148	8658.926264	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	0	0.000000	N
hsa-mir-105-2	1	0.157013	N
hsa-mir-106a	39	6.123488	Y
hsa-mir-106b	2845	446.700610	N
hsa-mir-107	1012	158.896667	Y
hsa-mir-10a	20824	3269.628645	N
hsa-mir-10b	85409	13410.282027	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	2	0.314025	N
hsa-mir-1180	156	24.493953	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	2	0.314025	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	8	1.256100	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	8	1.256100	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	4	0.628050	N
hsa-mir-1229	0	0.000000	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	1	0.157013	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	2	0.314025	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	1	0.157013	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	16	2.512200	N
hsa-mir-1248	8	1.256100	N
hsa-mir-1249	6	0.942075	N
hsa-mir-1250	1	0.157013	N
hsa-mir-1251	1043	163.764055	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	3	0.471038	N
hsa-mir-1254-2	3	0.471038	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	10879	1708.139168	N
hsa-mir-125b-1	17497	2747.248002	N
hsa-mir-125b-2	17991	2824.812186	N
hsa-mir-126	16745	2629.174590	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	4	0.628050	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	79	12.403989	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	0	0.000000	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	2095	328.941222	N
hsa-mir-1270	10	1.570125	N
hsa-mir-1271	11	1.727138	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	18	2.826225	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	10	1.570125	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	744	116.817312	N
hsa-mir-128-2	577	90.596222	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	1	0.157013	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	152	23.865903	N
hsa-mir-1288	9	1.413113	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	18	2.826225	N
hsa-mir-129-2	21	3.297263	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	5	0.785063	N
hsa-mir-1292	2	0.314025	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	1	0.157013	N
hsa-mir-1295a	1	0.157013	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	39	6.123488	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	54	8.478676	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	2	0.314025	N
hsa-mir-1305	2	0.314025	N
hsa-mir-1306	89	13.974114	N
hsa-mir-1307	5268	827.141937	N
hsa-mir-130a	471	73.952895	N
hsa-mir-130b	57	8.949713	N
hsa-mir-132	1054	165.491192	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	19	2.983238	Y
hsa-mir-133a-2	15	2.355188	N
hsa-mir-133b	5	0.785063	Y
hsa-mir-134	414	65.003182	N
hsa-mir-1343	2	0.314025	N
hsa-mir-135a-1	1300	204.116272	N
hsa-mir-135a-2	1911	300.050919	N
hsa-mir-135b	1531	240.386163	N
hsa-mir-136	93	14.602164	N
hsa-mir-137	5	0.785063	N
hsa-mir-138-1	74	11.618926	N
hsa-mir-138-2	49	7.693613	N
hsa-mir-139	585	91.852322	N
hsa-mir-140	5810	912.242721	N
hsa-mir-141	13343	2095.018009	N
hsa-mir-142	7608	1194.551226	N
hsa-mir-143	398639	62591.312592	N
hsa-mir-144	256	40.195204	N
hsa-mir-145	5608	880.526193	N
hsa-mir-1468	64	10.048801	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	679	106.611499	N
hsa-mir-146b	252302	39614.571955	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	21	3.297263	N
hsa-mir-148a	140857	22116.312046	N
hsa-mir-148b	1934	303.662207	N
hsa-mir-149	149	23.394865	N
hsa-mir-150	1807	283.721617	N
hsa-mir-151a	22969	3606.420493	N
hsa-mir-151b	44	6.908551	N
hsa-mir-152	1435	225.312961	N
hsa-mir-153-1	3	0.471038	N
hsa-mir-153-2	18	2.826225	N
hsa-mir-1537	5	0.785063	N
hsa-mir-1538	9	1.413113	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	14	2.198175	N
hsa-mir-155	747	117.288350	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	1266	198.777846	N
hsa-mir-15b	1375	215.892210	N
hsa-mir-16-1	1813	284.663693	N
hsa-mir-16-2	1787	280.581367	N
hsa-mir-17	5476	859.800541	Y
hsa-mir-181a-1	16996	2668.584732	N
hsa-mir-181a-2	46011	7224.302900	N
hsa-mir-181b-1	3390	532.272431	N
hsa-mir-181b-2	3390	532.272431	N
hsa-mir-181c	2975	467.112237	N
hsa-mir-181d	394	61.862932	N
hsa-mir-182	21485	3373.413918	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	8459	1328.168878	N
hsa-mir-184	7	1.099088	N
hsa-mir-185	769	120.742625	N
hsa-mir-186	1278	200.661996	N
hsa-mir-187	24	3.768300	N
hsa-mir-188	35	5.495438	N
hsa-mir-18a	28	4.396350	Y
hsa-mir-18b	6	0.942075	Y
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	38	5.966476	N
hsa-mir-190b	0	0.000000	N
hsa-mir-191	2796	439.006996	N
hsa-mir-1910	1	0.157013	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	4463	700.746861	Y
hsa-mir-193a	1210	189.985145	N
hsa-mir-193b	106	16.643327	N
hsa-mir-194-1	953	149.632928	N
hsa-mir-194-2	970	152.302141	N
hsa-mir-195	162	25.436028	N
hsa-mir-196a-1	10	1.570125	N
hsa-mir-196a-2	6	0.942075	N
hsa-mir-196b	60	9.420751	N
hsa-mir-197	1412	221.701673	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	110	17.271377	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	4800	753.660080	Y
hsa-mir-199a-2	8033	1261.281546	Y
hsa-mir-199b	10161	1595.404181	Y
hsa-mir-19a	73	11.461914	N
hsa-mir-19b-1	425	66.730320	N
hsa-mir-19b-2	413	64.846169	N
hsa-mir-200a	8014	1258.298308	N
hsa-mir-200b	8826	1385.792471	N
hsa-mir-200c	75396	11838.115699	N
hsa-mir-202	0	0.000000	N
hsa-mir-203a	27530	4322.554581	N
hsa-mir-203b	151	23.708890	N
hsa-mir-204	21	3.297263	N
hsa-mir-205	178	27.948228	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	0	0.000000	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	1604	251.848077	N
hsa-mir-20b	10	1.570125	N
hsa-mir-21	2000854	314159.121823	N
hsa-mir-210	196	30.774453	N
hsa-mir-211	1	0.157013	N
hsa-mir-2110	12	1.884150	N
hsa-mir-2113	1	0.157013	N
hsa-mir-2114	5	0.785063	N
hsa-mir-2115	0	0.000000	N
hsa-mir-2116	7	1.099088	N
hsa-mir-2117	3	0.471038	N
hsa-mir-212	50	7.850626	N
hsa-mir-214	77	12.089964	N
hsa-mir-215	22	3.454275	Y
hsa-mir-216a	1	0.157013	N
hsa-mir-216b	0	0.000000	N
hsa-mir-217	96	15.073202	N
hsa-mir-218-1	515	80.861446	N
hsa-mir-218-2	452	70.969657	N
hsa-mir-219a-1	21	3.297263	N
hsa-mir-219a-2	2	0.314025	N
hsa-mir-219b	1	0.157013	N
hsa-mir-22	633357	99444.976455	N
hsa-mir-221	36522	5734.411130	N
hsa-mir-222	5647	886.649681	N
hsa-mir-223	995	156.227454	N
hsa-mir-224	163	25.593040	N
hsa-mir-2276	1	0.157013	N
hsa-mir-2277	3	0.471038	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	219	34.385741	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	44429	6975.909099	Y
hsa-mir-23b	21553	3384.090770	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	9141	1435.251414	N
hsa-mir-24-2	9095	1428.028838	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	25630	4024.230800	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	12069	1894.984062	N
hsa-mir-26a-2	12047	1891.529787	N
hsa-mir-26b	5020	788.202833	N
hsa-mir-27a	18584	2917.920608	Y
hsa-mir-27b	22427	3521.319709	Y
hsa-mir-28	4641	728.695089	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	109	17.114364	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	3	0.471038	N
hsa-mir-29a	185321	29097.716583	N
hsa-mir-29b-1	5537	869.378304	Y
